seed,episode,phase,deployment_phase,split,method,true_mass,true_friction,distance_gain,angle_bias,lateral_bias,initial_distance,candidate_count,chosen_action,success,final_distance,violation,energy,oracle_energy,energy_regret,decision_trust,decision_uncertainty,predicted_violation_risk,shield_active,stale_score,repair_prediction_error,predicted_score,ablation
0,1,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.000000,0.280000,0.000000,0.000000,0.000000,0.145690,0.113763,True
0,1,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.000000,0.280000,0.000000,0.000000,0.000000,0.145690,0.113763,True
0,1,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.050000,0.080000,0.050000,0.000000,0.000000,0.138908,0.138477,True
0,1,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.055556,0.160000,0.055556,0.000000,0.000000,0.138228,0.141289,True
0,1,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.000000,0.220000,0.000000,0.000000,0.000000,0.145690,0.113763,True
0,1,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,10,0.000000,0.143851,1.000000,0.455859,0.259091,0.196768,0.000000,0.000000,0.000000,0.000000,0.000000,0.145690,0.000000,True
0,1,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,33,0.000000,0.334191,0.000000,0.344195,0.259091,0.085104,0.000000,0.000000,0.000000,0.000000,0.000000,0.243492,0.000000,True
0,1,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.381415,63,0,0.000000,0.249087,0.000000,0.259091,0.259091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.069695,0.000000,True
0,2,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.280000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.280000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.280000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.280000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.280000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.068620,0.205527,0.068620,0.000000,0.000000,0.361836,0.066659,True
0,2,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.055556,0.160000,0.055556,0.000000,0.000000,0.369572,0.069524,True
0,2,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.220000,0.000000,0.000000,0.000000,0.374959,0.059199,True
0,2,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,44,0.000000,0.335756,0.000000,0.350063,0.076142,0.273922,0.000000,0.000000,0.000000,0.000000,0.000000,0.374959,0.000000,True
0,2,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,43,0.000000,0.346390,0.000000,0.358636,0.076142,0.282494,0.000000,0.000000,0.000000,0.000000,0.000000,0.287687,0.000000,True
0,2,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.392375,63,41,1.000000,0.061834,0.000000,0.076142,0.076142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.268930,0.000000,True
0,3,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.171599,0.161479,0.191626,0.000000,0.000000,0.281206,0.080112,True
0,3,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.171599,0.161479,0.191626,0.000000,0.000000,0.281206,0.080112,True
0,3,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.375000,0.161479,0.259965,0.000000,0.000000,0.289544,0.150035,True
0,3,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.170043,0.164327,0.198503,0.000000,0.000000,0.280815,0.081485,True
0,3,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.171599,0.161479,0.191626,0.000000,0.000000,0.281206,0.080112,True
0,3,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.101994,0.208574,0.067996,0.000000,0.000000,0.275686,0.062933,True
0,3,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.055556,0.160000,0.000000,0.000000,0.000000,0.274936,0.045008,True
0,3,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.000000,0.220000,0.000000,0.000000,0.000000,0.279542,0.063385,True
0,3,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,20,0.000000,0.256645,0.000000,0.271665,0.102013,0.169652,0.000000,0.000000,0.000000,0.000000,0.000000,0.279542,0.000000,True
0,3,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,19,0.000000,0.089195,0.000000,0.102013,0.102013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078135,0.000000,True
0,3,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.418835,63,19,0.000000,0.089195,0.000000,0.102013,0.102013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078135,0.000000,True
0,4,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,40,0.000000,0.104872,0.000000,0.114720,0.031182,0.083538,0.173154,0.230451,0.253530,0.000000,0.000000,0.169521,0.124664,True
0,4,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,40,0.000000,0.104872,0.000000,0.114720,0.031182,0.083538,0.173154,0.230451,0.253530,0.000000,0.000000,0.169521,0.124664,True
0,4,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,29,0.000000,0.133424,0.000000,0.144752,0.031182,0.113570,0.500000,0.218489,0.379567,0.000000,0.000000,0.229114,0.227698,True
0,4,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,40,0.000000,0.104872,0.000000,0.114720,0.031182,0.083538,0.169079,0.237893,0.220419,0.000000,0.000000,0.171961,0.117280,True
0,4,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,40,0.000000,0.104872,0.000000,0.114720,0.031182,0.083538,0.173154,0.230451,0.253530,0.000000,0.000000,0.169521,0.124664,True
0,4,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,29,0.000000,0.133424,0.000000,0.144752,0.031182,0.113570,0.117888,0.256195,0.058944,0.000000,0.000000,0.193382,0.106667,True
0,4,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,29,0.000000,0.133424,0.000000,0.144752,0.031182,0.113570,0.055556,0.160000,0.000000,0.000000,0.000000,0.185895,0.094496,True
0,4,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,29,0.000000,0.133424,0.000000,0.144752,0.031182,0.113570,0.098299,0.299524,0.054025,0.000000,0.000000,0.195783,0.108561,True
0,4,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,29,0.000000,0.133424,0.000000,0.144752,0.031182,0.113570,0.000000,0.000000,0.000000,0.000000,0.000000,0.201250,0.000000,True
0,4,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,27,1.000000,0.022814,0.000000,0.031182,0.031182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126073,0.000000,True
0,4,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.281647,63,27,1.000000,0.022814,0.000000,0.031182,0.031182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126073,0.000000,True
0,5,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,53,0.000000,0.323700,0.000000,0.337752,0.141793,0.195959,0.216215,0.213069,0.134668,0.000000,0.000000,0.392866,0.187185,True
0,5,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,53,0.000000,0.323700,0.000000,0.337752,0.141793,0.195959,0.216215,0.213069,0.134668,0.000000,0.000000,0.392866,0.187185,True
0,5,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,29,0.000000,0.131705,1.000000,0.445757,0.141793,0.303964,0.625000,0.242090,0.023853,0.000000,0.000000,0.181358,0.110411,True
0,5,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,29,0.000000,0.131705,1.000000,0.445757,0.141793,0.303964,0.212725,0.218154,0.197819,0.000000,0.000000,0.139591,0.191905,True
0,5,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,53,0.000000,0.323700,0.000000,0.337752,0.141793,0.195959,0.216215,0.213069,0.134668,0.000000,0.000000,0.392866,0.187185,True
0,5,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,52,0.000000,0.331043,0.000000,0.343083,0.141793,0.201290,0.142114,0.268276,0.056846,0.000000,0.000000,0.340338,0.160732,True
0,5,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,52,0.000000,0.331043,0.000000,0.343083,0.141793,0.201290,0.055556,0.160000,0.000000,0.000000,0.000000,0.361143,0.141426,True
0,5,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,52,0.000000,0.331043,0.000000,0.343083,0.141793,0.201290,0.134717,0.272321,0.057193,0.000000,0.000000,0.334085,0.164647,True
0,5,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,51,0.000000,0.333587,0.000000,0.343615,0.141793,0.201821,0.000000,0.000000,0.000000,0.000000,0.000000,0.245391,0.000000,True
0,5,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,27,0.000000,0.088432,1.000000,0.398460,0.141793,0.256667,0.000000,0.000000,0.000000,0.000000,0.000000,0.228790,0.000000,True
0,5,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.382888,63,37,0.000000,0.129753,0.000000,0.141793,0.141793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131837,0.000000,True
0,6,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.258482,0.196935,0.231508,0.000000,0.000000,0.300117,0.143675,True
0,6,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.258482,0.196935,0.231508,0.000000,0.000000,0.300117,0.143675,True
0,6,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,35,0.000000,0.348826,0.000000,0.363590,0.211366,0.152224,0.750000,0.221371,0.136637,0.000000,0.000000,0.247216,0.321190,True
0,6,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.246366,0.211938,0.264957,0.000000,0.000000,0.329274,0.163987,True
0,6,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.258482,0.196935,0.231508,0.000000,0.000000,0.300117,0.143675,True
0,6,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.173943,0.261685,0.057981,0.000000,0.000000,0.313321,0.125150,True
0,6,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.055556,0.160000,0.000000,0.000000,0.000000,0.330656,0.107191,True
0,6,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.155434,0.295103,0.055608,0.000000,0.000000,0.314733,0.122724,True
0,6,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,21,0.000000,0.316821,0.000000,0.327283,0.211366,0.115917,0.000000,0.000000,0.000000,0.000000,0.000000,0.350370,0.000000,True
0,6,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,34,0.000000,0.359323,0.000000,0.371937,0.211366,0.160570,0.000000,0.000000,0.000000,0.000000,0.000000,0.305215,0.000000,True
0,6,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.409366,63,9,0.000000,0.200904,0.000000,0.211366,0.211366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163700,0.000000,True
0,7,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.306648,0.174794,0.241138,0.000000,0.000000,0.240065,0.097910,True
0,7,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.306648,0.174794,0.241138,0.000000,0.000000,0.240065,0.097910,True
0,7,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,29,0.000000,0.089879,0.000000,0.105629,0.066088,0.039541,0.875000,0.212407,0.116311,0.000000,0.000000,0.110191,0.116341,True
0,7,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.270040,0.214522,0.168177,0.000000,0.000000,0.227184,0.087280,True
0,7,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.306648,0.174794,0.241138,0.000000,0.000000,0.240065,0.097910,True
0,7,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.209133,0.251654,0.059752,0.000000,0.000000,0.271395,0.055763,True
0,7,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.055556,0.160000,0.000000,0.000000,0.000000,0.283679,0.024722,True
0,7,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.192777,0.276809,0.072405,0.000000,0.000000,0.272147,0.055685,True
0,7,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.000000,0.000000,0.000000,0.000000,0.000000,0.297479,0.000000,True
0,7,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,39,0.000000,0.274040,1.000000,0.585102,0.066088,0.519014,0.000000,0.000000,0.000000,0.000000,0.000000,0.297479,0.000000,True
0,7,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.445978,63,28,1.000000,0.052682,0.000000,0.066088,0.066088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166815,0.000000,True
0,8,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,20,0.000000,0.137131,1.000000,0.451677,0.074794,0.376884,0.330195,0.176879,0.058001,0.000000,0.000000,0.074396,0.087076,True
0,8,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,20,0.000000,0.137131,1.000000,0.451677,0.074794,0.376884,0.330195,0.176879,0.058001,0.000000,0.000000,0.074396,0.087076,True
0,8,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,53,0.000000,0.328535,0.000000,0.343082,0.074794,0.268288,0.920000,0.214854,0.429942,1.000000,0.000000,0.203886,0.473018,True
0,8,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,20,0.000000,0.137131,1.000000,0.451677,0.074794,0.376884,0.301287,0.205511,0.263532,0.000000,0.000000,0.153346,0.125225,True
0,8,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,20,0.000000,0.137131,1.000000,0.451677,0.074794,0.376884,0.330195,0.176879,0.058001,0.000000,0.000000,0.074396,0.087076,True
0,8,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,30,0.000000,0.209771,1.000000,0.520100,0.074794,0.445306,0.234634,0.257813,0.087988,0.000000,0.000000,0.212392,0.130138,True
0,8,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,19,0.000000,0.102681,1.000000,0.415119,0.074794,0.340325,0.055556,0.160000,0.055556,0.000000,0.000000,0.173357,0.108220,True
0,8,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,20,0.000000,0.137131,1.000000,0.451677,0.074794,0.376884,0.221648,0.268077,0.044344,0.000000,0.000000,0.130195,0.120695,True
0,8,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,19,0.000000,0.102681,1.000000,0.415119,0.074794,0.340325,0.000000,0.000000,0.000000,0.000000,0.000000,0.157758,0.000000,True
0,8,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,27,0.000000,0.115282,0.000000,0.125610,0.074794,0.050817,0.000000,0.000000,0.000000,0.000000,0.000000,0.066654,0.000000,True
0,8,early,0,combined_shift,oracle_hidden_deployment,0.134155,0.989644,0.700699,-0.102823,0.024892,0.401246,63,29,1.000000,0.060248,0.000000,0.074794,0.074794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137523,0.000000,True
0,9,early,0,combined_shift,corm_repair_memory_v5,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,44,0.000000,0.312594,1.000000,0.626831,0.184352,0.442479,0.351332,0.178160,0.213781,0.000000,0.000000,0.359850,0.127093,True
0,9,early,0,combined_shift,corm_no_safety,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,44,0.000000,0.312594,1.000000,0.626831,0.184352,0.442479,0.351332,0.178160,0.213781,0.000000,0.000000,0.359850,0.127093,True
0,9,early,0,combined_shift,corm_no_uncertainty,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,56,0.000000,0.393826,0.000000,0.408063,0.184352,0.223711,0.920000,0.221424,0.104618,0.000000,0.000000,0.308036,0.259087,True
0,9,early,0,combined_shift,corm_no_context,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,44,0.000000,0.312594,1.000000,0.626831,0.184352,0.442479,0.320095,0.207259,0.166140,0.000000,0.000000,0.365936,0.124359,True
0,9,early,0,combined_shift,corm_limited_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,44,0.000000,0.312594,1.000000,0.626831,0.184352,0.442479,0.351332,0.178160,0.213781,0.000000,0.000000,0.359850,0.127093,True
0,9,early,0,combined_shift,global_average_repair,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,43,0.000000,0.330373,0.000000,0.342562,0.184352,0.158210,0.271360,0.248600,0.120604,0.000000,0.000000,0.337552,0.147859,True
0,9,early,0,combined_shift,last_repair_memory,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,43,0.000000,0.330373,0.000000,0.342562,0.184352,0.158210,0.055556,0.160000,0.055556,0.000000,0.000000,0.357935,0.074256,True
0,9,early,0,combined_shift,knn_repair_memory_v4,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,43,0.000000,0.330373,0.000000,0.342562,0.184352,0.158210,0.236675,0.300851,0.117534,0.000000,0.000000,0.328624,0.129133,True
0,9,early,0,combined_shift,nominal_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,43,0.000000,0.330373,0.000000,0.342562,0.184352,0.158210,0.000000,0.000000,0.000000,0.000000,0.000000,0.351484,0.000000,True
0,9,early,0,combined_shift,robust_worst_case_mpc,0.134155,0.989644,0.700699,-0.102823,0.024892,0.389763,63,43,0.000000,0.330373,0.000000,0.342562,0.184352,0.158210,0.000000,0.000000,0.000000,0.000000,0.000000,0.351484,0.000000,True
